run_index,T_res,phi,f,rss
2329,3073379576.6964335,0.13310045909833887,0.08842044585817699,0.00011385744321956899
2330,515906848.4227471,0.28784756948878665,0.0800035224589456,0.00011974455795936518
2331,2897851857.745982,0.26167060768644657,0.48075456293922325,0.00010250827378063896
2332,1423570307.5737379,0.14745964112162438,0.7669784173297958,0.00012179734625550459
2333,2036878905.8037386,0.29612162527236413,0.3094576301164974,0.00010529390038784433
2334,661026713.9529437,0.22235070336850796,0.7897850885657688,0.00012386669413550004
2335,2748358826.124968,0.07728020833110083,0.24232262899405,0.00012756264815879978
2336,2861861152.4696956,0.08585400666591089,0.7806738597204225,0.00013095600862074848
2337,2778089593.5657315,0.10128820897542712,0.7427524672939264,0.00012370745677257292
2338,290463265.27169734,0.039256162600521116,0.2310022546574363,0.00012757009272969797
2339,762911655.6452452,0.29576366828162565,0.44560991317518006,0.0001600766994835722
2340,242434552.31762132,0.17477005527665967,0.1358880998590436,0.00012565743730414184
2341,140909068.01083174,0.2669180698386124,0.17741556354607357,0.00011340326688740359
2342,2059790676.7595007,0.2821721633965987,0.07417954747453503,0.000135220155411128
2343,1406113748.703185,0.12675267548739794,0.6754619628300436,0.00011851121226750139
2344,864529762.9052637,0.054671993303674025,0.9860227298905022,0.00014981149443740057
2345,957028012.5255152,0.23668747422567385,0.5694206546622771,0.00015866375727269496
2346,1928122638.735046,0.04416581771956372,0.03975003645356101,0.00011314915433254159
2347,1535117506.6432428,0.17126446259854003,0.07766673323730156,0.00010560396214088267
2348,1963915929.4345505,0.040327292833477996,0.33580928167270563,0.00013119814597427595
2349,27146619.639702167,0.24314596127117613,0.48686722894268575,9.860062413142235e-05
2350,1661139508.1876953,0.05883844422961097,0.7310642883002073,0.00012128583223758625
2351,603333863.2486012,0.23897722144368275,0.9805565113511274,0.00013733267999743606
2352,3128525898.376575,0.03605895559486468,0.09694051555806638,0.0001137039166330798
2353,2907168550.695969,0.09931283390474352,0.13700587468702585,0.00012097072520499114
2354,1736299973.174029,0.2698451853672345,0.19450870885179694,0.00011314562938501726
2355,2885116325.667344,0.19021960137640476,0.8911436289650488,0.00011016587580339802
2356,675656677.0409951,0.04044341331073318,0.6231668232310396,0.00011085193303575928
2357,1252596486.3233912,0.24591803896890407,0.6895431781402733,0.00014336513294226162
2358,1279753118.0763912,0.045792139586075746,0.1883499312481134,0.0001408964852430367
2359,127619554.5217423,0.1142531021337489,0.43840619835794103,0.00011709981583098062
2360,2062373157.7631505,0.07885928999949478,0.7162201798824716,0.00010664947076702767
2361,985842344.5418892,0.13167244245601603,0.3356808770321196,9.084995701946535e-05
2362,2260025199.6494217,0.1488924145808135,0.5856285531294624,0.00011024006711399015
2363,741012094.8975738,0.2961012734612978,0.15026043133076228,0.00011959322668121102
2364,833981188.4517074,0.04578019158825382,0.20984533777779513,0.0001220079965144006
2365,2658329741.1900992,0.08223477018248107,0.43150746312113153,0.0001202344179910554
2366,2080410451.3369017,0.0626447771146966,0.17024267976565388,0.0001517241911083558
2367,768098795.6923127,0.15772561078978853,0.5906427056017645,0.00014876611064283495
2368,1807528983.6691184,0.02667996280795682,0.36489259318310374,0.00010860862631740167
2369,1297286931.6765285,0.03957386998532737,0.37815530733158353,0.0001224437094216173
2370,951087552.7557803,0.1315282004499816,0.3182720855175112,0.00011602895015752846
2371,587007201.5833188,0.29414398559995203,0.7251367365299948,0.00012307001250150783
2372,3036186672.274089,0.2389965726138058,0.6718393840582801,9.549088739492577e-05
2373,2935787585.6685405,0.17140437972698733,0.8105475301098662,0.0001365616010852022
2374,1496822134.461429,0.037493639101845146,0.926279524698364,0.00010713405080937322
2375,1732449359.9088402,0.09370154245466454,0.6235183637109624,0.00011834511922084737
2376,1403897237.9345865,0.15112966134201794,0.037577525832101166,9.376163408104026e-05
2377,686977509.7864518,0.02719876067719308,0.37435289971938546,0.00010679262062255787
2378,237106895.33269423,0.24432330974679098,0.29390738064483424,0.00013754593877360035
2379,2272444121.316954,0.1383309929332865,0.5196909173900097,0.00011228154310638226
2380,1043571285.0721083,0.15846386996660303,0.10118513998150902,0.00013919235562127218
2381,117659734.06789207,0.10576425106700078,0.6998364561472583,0.00013815362180813758
2382,918832592.3884152,0.18833785850085202,0.9134365002409276,0.0001230053357227133
2383,1629741585.8336446,0.22086347088311262,0.7526569175885311,0.00013956163154682307
2384,271616907.5570446,0.029660936823219547,0.6052445207704262,0.00011716129248699237
2385,1830385510.3576636,0.23453816764909893,0.5092809238981162,0.0001370967877592871
2386,1824871884.5914984,0.20551075095763785,0.9654846473752801,0.00014170998576918547
2387,1158261745.577374,0.2408011811314539,0.9424446348663085,0.00012118104742332264
2388,1588699343.066569,0.29737211417578324,0.7361093750681427,0.00011466826174968418
2389,1569647730.3137734,0.09471298576334311,0.50126279361463,0.00010565144437424773
2390,2753919529.0180187,0.19892737701363447,0.9367042434998895,0.00011567541419894932
2391,1558011750.9518037,0.24107835397247332,0.4685899014194067,0.00011927521703408103
2392,2496545169.8682246,0.16803432450559183,0.39853338312315834,0.00011947068267627039
2393,558408359.2335892,0.19566304990768607,0.4874955221921976,0.00010521979912727295
2394,817393071.9323351,0.12027313051033367,0.00658837755842534,0.00011223353723000391
2395,302610886.6156947,0.14161771730711564,0.9339272376535045,0.00012625517217879136
2396,1039267616.3636405,0.1136789656460682,0.5641242347845599,0.00013638567369231384
2397,1692358494.0656703,0.09688890289978772,0.30674534642694407,9.958158240860896e-05
2398,2974681191.4907813,0.14218419330883506,0.7284851468966633,0.00013425999568699468
2399,227027914.21156996,0.12488675923268353,0.3762320215928302,0.00012795750640321504
2400,2219475945.757558,0.08325637457114163,0.024991859418056928,9.248312538553564e-05
2401,476224555.66172194,0.24688202034484977,0.7538801068045426,0.00011922433222203356
2402,3023675729.160451,0.15384751198600313,0.5263230204715234,0.00013173652185644136
2403,2034073652.4452846,0.2303419407175975,0.752529680848406,0.00012677917880011798
2404,1108208197.0102901,0.018970550408914405,0.884204759974125,0.0001339754233071568
2405,1397575968.0071592,0.2836915415297753,0.4267341801450676,0.00012505538525828445
2406,338503531.56946146,0.029820214276402225,0.0733340168221307,0.00013807719718994868
2407,3131865447.4874315,0.11293325217861985,0.34943874415595644,0.00012512920328739644
2408,1191727235.8655176,0.15490540730992222,0.493173970872786,0.00011017903923835997
2409,1692757852.576744,0.21776420707950916,0.45943060700712735,0.0001230529222501853
2410,546228165.4590968,0.17761824216212438,0.10712006548385722,0.00012626996977556232
2411,1171787153.1009552,0.16942967417268087,0.23915982901803845,0.0001296304921059203
2412,2492874004.005507,0.1854358773460467,0.7071638734665949,0.0001292963539280134
2413,2665177087.8137884,0.2894038620693654,0.30124584849392144,0.00012721002518921654
2414,2014718308.7810767,0.19952073002796994,0.5576681309151907,0.0001308041247687008
2415,524318692.70708275,0.08298755681355523,0.8399619769720831,0.00012223992692987046
2416,1694678990.1661355,0.19009125979722996,0.7450765822893938,0.0001327112357332291
2417,2281354625.3307796,0.20611556567963088,0.08352797596442607,0.00013877755930508516
2418,2899918143.743414,0.14426658695233274,0.5848848625689559,0.00013666761613166369
2419,1000821340.9195703,0.16047020453597727,0.5001046349138017,0.00010833545107825522
2420,1630743229.44274,0.0808996202649225,0.5570631845076868,9.199192988131963e-05
2421,2363092606.2355084,0.1298132555263231,0.12030475787365846,0.00012420940027922688
2422,1319350746.4261658,0.22684385099888651,0.08550654528004775,0.00012314457705643389
2423,13281635.111837989,0.23463820625847626,0.01434337498566951,0.00013680178904978927
2424,1934843338.8151405,0.28692482050914897,0.5115040658430808,0.00012706583568718638
2425,1307350185.4111557,0.20944732363689478,0.7087833939330984,0.000142670408937287
2426,2448694281.7203193,0.15760267338025194,0.20625635975621004,0.0001425265932020939
2427,1844151491.0104406,0.05591886491849857,0.00013160974294224026,0.00013157516193879355
2428,1838048400.4521132,0.2147156549287078,0.9580212736115973,0.0001500220956014981
2429,571016866.334733,0.013578894147270806,0.9586480681558054,0.0001466310782712695
2430,329692016.60324705,0.2796171479033752,0.9450180910006782,0.00010905267440511735
2431,2955530587.4952416,0.08374034802224807,0.7013324688356067,0.0001236603467505273
2432,1972554147.2138317,0.09634533314568705,0.1620878841985327,8.605738776681653e-05
2433,130704783.90497914,0.11311935732006928,0.3257183296232429,0.00014770898878933129
2434,2979818403.7988772,0.29397439790276436,0.8613390850880795,0.00014395492988822971
2435,1778843598.7381659,0.29110647343504975,0.6030627671723466,0.00011699722146993326
2436,1698954408.5146017,0.07097708399909115,0.32372751326585036,0.00015048525311937518
2437,3090123388.7360725,0.14659900267661496,0.8034142785650997,0.00011906927668904512
2438,1424880058.5309613,0.24847524311806996,0.7938833756686585,0.00011852826521455269
2439,818397203.841045,0.13666261973310884,0.1855730926334529,0.00011301659779636986
2440,3142196976.652224,0.10621035014424446,0.42570075578886646,0.00013579617085254767
2441,2846170649.262739,0.25769758493368244,0.1258625219046433,0.0001380634540685161
2442,1933578921.4971097,0.24764395739485315,0.9556040073131855,0.00012649861482139693
2443,1517481188.0709517,0.2917646498592387,0.29711244465161335,0.00013786176376247002
2444,2053927167.0052536,0.06413578421385219,0.5454223987445928,0.00011746114486191862
2445,576400786.9198508,0.11161966257789253,0.40142880853875196,0.00010710724677259618
2446,1662221663.4756281,0.29802158983991184,0.3930042467941547,0.00012888366593059747
2447,613466810.30837,0.13246732366892222,0.8024819701125817,0.000129843968043578
2448,857804230.0132098,0.1489125079452844,0.9155848586537767,0.0001150267825936209
2449,28607048.397828963,0.027534533286867325,0.09502860880747577,0.00012445747909825512
2450,17701713.642998908,0.041940431386768444,0.7559613843986948,0.00010419335731327394
2451,2690699436.8273635,0.18013751255679905,0.44563039025206497,0.00011738289663892234
2452,498028534.0964782,0.12741517296643373,0.7594055914149659,0.00014951932947229656
2453,2025669464.6627302,0.10766991772307216,0.9687839734209976,0.0001380425517074962
2454,2426325435.086402,0.2272715289926132,0.0990287490019709,0.00010501518531731814
2455,3039188496.477682,0.1980418696798116,0.9851718549647218,0.00012345300019135004
2456,2791982489.5413027,0.027632414018746002,0.4102443587403226,0.0001242724778455141
2457,3141394845.24498,0.2146257515076265,0.17007236220053457,0.00013817352439782232
2458,1807547920.8967264,0.05177539076786957,0.21274686731914982,0.00011223167102226824
2459,714673088.6414727,0.23456974406557926,0.7252989497713884,0.00012463251480711548
2460,1038845920.2800845,0.10324658904855925,0.16107240982666315,0.00010026111920412771
2461,957971630.1052907,0.05195986725043531,0.9461807070631961,0.00011048836080283355
2462,1715650834.8122056,0.17247545434906197,0.9495819926229255,0.00013838133972655245
2463,1836358253.9737182,0.0769244922679176,0.7006695317127409,0.00010628310246087693
2464,3065620557.325743,0.1745110576798017,0.682946422932176,0.00013190944388830183
2465,138058790.1816697,0.24319337145551173,0.3934718604113534,0.00011819491507364742
2466,3045492628.273909,0.058527654744249986,0.5301098778894486,0.0001336889071499539
2467,747531576.2780386,0.11069454751704622,0.9037361061547663,0.0001313481812579451
2468,1540373004.4127321,0.13906301403019003,0.17878370002443678,0.00013924545621716057
2469,1043093884.4678317,0.15893976631279427,0.19113152872279882,0.00012968657221908443
2470,1053929082.4869391,0.05578273662744755,0.1141807063224104,0.0001299547454300544
2471,2112827915.9067762,0.09519107567692232,0.062930225706185,0.00012809346797092955
2472,3146177766.7792974,0.15602565875120813,0.8287745541548918,0.00013890684166106623
2473,473492059.66726524,0.08048911922669688,0.4112946063523444,0.00013325443669022613
2474,2443943651.1003075,0.10062571377658822,0.574813925121758,0.00011989035645429421
2475,1619541283.3257098,0.1876993716629169,0.8502568208071496,0.00012693965530971866
2476,210950401.27194786,0.2844588488604717,0.8982119879042548,0.00011557339165801777
2477,2869347105.4516315,0.01140621141215713,0.9211013553654821,0.00011493185962745312
2478,2858252504.1325545,0.15213386385147457,0.6062469034973766,9.374989854494936e-05
2479,1032115828.1033776,0.20797915200353834,0.2758417136034068,0.00012795370415092668
2480,2533469860.044235,0.07025498706359692,0.08307738866042869,0.00010478816056052813
2481,2915928854.8294315,0.07069937643283979,0.38182114007923795,0.00012715523275995475
2482,3046670615.33265,0.2877555365637242,0.7856600101104223,8.733162918954222e-05
2483,1097317404.6804724,0.18104879441934127,0.7350154645564663,0.00014036553277650525
2484,134685387.81124347,0.1566981473019324,0.4529034302372503,0.00010772507966335945
2485,1652910829.6846185,0.1557392710641897,0.5451003533517309,0.00014744137611979116
2486,528170040.20749515,0.23924541637914834,0.5990304826938184,0.0001223211008580298
2487,1006498308.7510436,0.02868807570805246,0.2328607628653372,0.00011572730255419514
2488,1839166462.867706,0.2727840702596533,0.5777690020432004,0.00012433637269659034
2489,498085408.295014,0.11118255391786303,0.94289222524666,0.00013458620578449498
2490,2631311912.0674863,0.17476276825082418,0.9701186694080198,0.00013297502020143912
2491,2289297619.7741756,0.13255561417842815,0.22351739747092036,0.0001547003308242014
2492,351862892.22970873,0.1415418013815227,0.9884163787960805,0.00010938981572538556
2493,2153233783.504878,0.24987612316180843,0.08823746393465826,0.00012900582268583603
2494,1282628506.2160237,0.13194991842800766,0.1477000441151275,9.254026623731203e-05
2495,1938942584.5031726,0.21743067249119993,0.9994816612227594,0.00012707073432944175
2496,1013124498.8443239,0.0313771247027568,0.40188104345734266,0.00012248061392417488
2497,2211773287.0468445,0.1788530452802768,0.6191463122823918,0.0001245143368899612
2498,1925342284.9641566,0.17571240770597274,0.04148111673311561,0.00013769076967588476
2499,2626850444.778592,0.11533307943360446,0.2181925546144663,0.00016097399854138618
2500,2523207564.219525,0.11454198265144228,0.33156224980819793,0.00012624833548434525
2501,1907423385.2940912,0.0109621541590553,0.5352580048118579,0.0001030965857137582
2502,1307034866.7691972,0.24997301593191046,0.29841321898652917,0.00013786812028998216
2503,2073034503.817696,0.1703153401392802,0.6001143120100836,0.00014147039973836143
2504,405225650.5447905,0.07418782794981378,0.5169153427954846,0.00014618245062740802
2505,855239985.7608378,0.2949913690194347,0.6604356772908848,0.00011665094500871323
2506,854056459.2110425,0.08162089105506191,0.5748585295997365,0.00012756313411299558
2507,2581398205.1234317,0.20083934511023824,0.17514406517669845,0.00014055231421514097
2508,3038787405.2963967,0.0936990246651269,0.23851308693318596,0.000138995383516375
2509,2889681597.1146207,0.21401226940258009,0.870995818778189,0.0001253447826948728
2510,322579433.0649793,0.07332715939380693,0.40679517647592334,0.00012590811118767283
2511,2423154734.5002093,0.059654892843057555,0.10236333091377403,0.0001453192600602669
2512,839862051.9496928,0.04651081751139877,0.10913594865303367,0.0001085970172861323
2513,2040032676.3998556,0.20942016312455855,0.9755590285024408,0.0001277581856682539
2514,2675529674.3790407,0.19416875256211827,0.8877753678065274,0.00011256179047154114
2515,546002574.3028165,0.18843342251113904,0.11428959768071267,0.00012034512393496136
2516,3742209.750369433,0.09867643510879538,0.6332449443492206,9.514701095909949e-05
2517,2524721248.202299,0.2984655962223541,0.689205158713043,0.00010161927778636394
2518,1991813712.534219,0.012012556399027393,0.023646529038994668,0.00011638511510602286
2519,681383277.034161,0.22804906026853874,0.6674125857277071,0.00012713684929179748
2520,1397869590.3660402,0.1628092477346731,0.3030942658292316,0.00011061409143877812
2521,61751834.33180475,0.27063286409830334,0.12923634589949295,0.00011451423136930095
2522,2682986272.6023407,0.11828015408566529,0.5051444511257761,0.00012689973422219634
2523,482816901.02587646,0.1044558929582152,0.6926792255592091,0.0001117054276176638
2524,1559476899.5700521,0.035995051608211974,0.6133734212262453,0.00010814197259558631
2525,1935427654.2089942,0.2650064433486873,0.5874118335188847,0.00011819549988148105
2526,2864747446.734817,0.16586410992795442,0.9347240622608214,0.00013029181028805973
2527,674738544.093674,0.25585201695185344,0.8527461254957504,0.00013383986462785788
2528,1509058612.569672,0.29834418163519305,0.5534718138458309,0.00014231905800519246
2529,5926432.639600261,0.2570577208896305,0.8249342154874973,0.00011464853914864317
2530,1174681632.8566008,0.023587176279652938,0.47645699238894723,0.00011344078331790151
2531,1956773506.7241204,0.18779853936710886,0.13346506704404404,0.00013711349724671054
2532,748236751.5485401,0.19400203907789665,0.8770836448591783,0.0001154485960487201
2533,119189287.36368673,0.2194523462341586,0.5247711002175585,0.0001308377676093824
2534,11648646.900239747,0.16938061172526558,0.3245721570201189,0.00010492336463767057
2535,154734188.25329432,0.094565862646794,0.35833795715943817,0.00013396135988936726
2536,134957214.5863381,0.02899837013843674,0.5294777598200682,0.00010597336952752251
2537,2571000865.6164575,0.09996773726546143,0.9319754522956726,0.0001226959675562408
2538,616056393.5928108,0.1340082582082274,0.144697869973766,0.00011133016245274836
2539,799725617.4769797,0.14974505963333795,0.05203202759343539,0.00012470357779838036
2540,1692575146.170366,0.07425058409370479,0.5169556608952777,0.000121159142354463
2541,619510513.5116401,0.10303650397122943,0.8332538087047567,0.00010967702365392466
2542,2780265881.2780204,0.11417266635449379,0.9853811512331444,0.0001342923104865794
2543,3118284723.0448203,0.17972540601788126,0.9601676919091509,0.00013153219442708325
2544,2866058879.6667523,0.14123561312580843,0.13711207989258445,0.0001410604992621387
2545,1751786308.2031138,0.1326018180619824,0.5067374077304346,0.00012238493192591205
2546,733682894.3576455,0.18368635857368262,0.28145433572532164,0.00013357940046941234
2547,2477547282.582137,0.09777981321230664,0.3730605736319227,0.00010186353598742439
2548,1518664619.5384994,0.07305156793017369,0.3263714744499209,0.00010180088693269197
2549,1956321194.992347,0.27062277672305257,0.9419318864217753,0.00013624583494929238
2550,2734849875.844079,0.22432616826379737,0.6678936414413149,0.0001274163607049189
2551,1960495004.7143755,0.08491273187081645,0.03366499791953681,0.00014492725031219652
2552,1798906415.317755,0.25177478959683064,0.7859172630937856,0.00012147092454662014
2553,1134139007.455574,0.09761326296452608,0.5156814343219325,0.00012522900567515092
2554,1928068017.4226394,0.09179250852185644,0.9101791301491142,0.00011821067239933267
2555,3056525963.0425634,0.11966825903823139,0.6767494205904597,0.00012782604074745274
2556,735895711.0195817,0.1207645323210248,0.6579466114922983,0.00011123523120321681
2557,518025092.65314037,0.2737172582212187,0.4833567898233626,0.00013841498393335917
2558,1914911172.9257042,0.1389922178375709,0.6337473033822658,0.00013431905236680662
2559,2546134699.0531273,0.09883117225148226,0.16935654674277256,0.00011977182112067397
2560,3132354029.805536,0.20937892576740322,0.25808910376836136,0.00015010457063037056
2561,16004239.150664669,0.16649147784489676,0.3751373294077961,0.0001291764617727328
2562,1521437252.4369917,0.27503548720623894,0.7098267623460984,0.0001319642727404024
2563,3072024515.526893,0.08531582443733936,0.46322142289087975,0.00013544362061610062
2564,1973927517.4531353,0.2825573251987419,0.852506568972525,9.421949979026726e-05
2565,2437453970.3327456,0.12878713530551444,0.21999411876675223,0.00014444823646578877
2566,1475690152.8173738,0.2977711986782625,0.31577927011795637,0.00010399223043451976
2567,2248348059.381493,0.17522271967131547,0.6884171031503015,0.00016102922791910826
2568,1841485640.2166817,0.22192088097197496,0.9879106949130174,0.00012327058747954388
2569,76826785.3918515,0.07881630820212314,0.8801640300916183,0.00010393080813694877
2570,1609404101.180451,0.07434180745103085,0.0047735687202172805,0.00013093831826740563
2571,2645349769.57529,0.05509968390975085,0.10423550839496554,0.0001202187767639545
2572,2015010201.3701212,0.14344297467554995,0.1053077936347363,0.000159429945046202
2573,429619569.79037493,0.23051815686193464,0.6825702436927088,0.00015322909061051327
2574,1907898656.8776398,0.16539950511436163,0.4010613224320705,0.00011443349403886729
2575,2776026861.667352,0.02278991824546142,0.5159846323995415,0.00012342246012928503
2576,2943609340.0211544,0.19976099367107022,0.9279712458243502,0.00011891978653799073
2577,80683373.24015899,0.2346260459347903,0.6267930797150557,0.000147046207035673
2578,2032555591.2540677,0.015078475538725227,0.6872059202697046,0.00013556142576234007
2579,399279215.3558463,0.06657445060348915,0.019037220791694898,0.00013315141484265274
2580,1324421247.498705,0.1851063866005759,0.6481626650725645,0.00013350732054102376
2581,221548642.14658788,0.12335610263697398,0.7253230946711284,0.00011970069346549908
2582,60900007.021014586,0.276963524152332,0.7994662251820837,0.0001277717210957627
2583,109037363.04905318,0.27737308075634576,0.9727927786039186,0.000109907695513076
2584,1585582541.1272762,0.28942435727220284,0.7204596619389386,0.00011245132040096162
2585,2937287953.5596333,0.1620497101391417,0.42681886588998585,0.00014185069882660079
2586,505452826.44449973,0.028349297959780043,0.20772525827053623,9.484565832416603e-05
2587,1251872195.0556097,0.0994059398777876,0.5337207578633826,0.00015279931114627382
2588,3050102900.702138,0.0547976037675665,0.6901002482324372,0.00010474013357058793
2589,2527363500.2173133,0.17557734877427117,0.42057290771928457,0.00010118661462280609
2590,1963105433.4438665,0.07395913699066284,0.5919411682402532,0.00013650499115346135
2591,2211214165.7486734,0.19670617272279253,0.3030052924825042,0.00014189985256195446
2592,2369856894.0786004,0.1307202795963239,0.12529539948934887,0.000118823651331731
2593,3119506978.859177,0.03106187173722706,0.27469381305324125,0.00011638894566619822
2594,2620636259.7545075,0.2402370010299675,0.9526758749029252,0.00013485703886993597
2595,2520007934.3319454,0.2740253133523118,0.39932549090251235,0.0001278606663435338
2596,1021005322.7688121,0.1725641771175244,0.0628016577873356,0.0001420498291715993
2597,522343948.68344295,0.014805404152734897,0.7403780045144295,0.00014098628776992362
2598,1599314018.6773927,0.2592116568419485,0.5147859039510015,0.00012555432383689897
2599,1713767766.0796537,0.0893410470477814,0.6202455523857502,0.00011961563101915536
2600,3148383783.220649,0.19484804841083092,0.02843363118109843,0.0001284833868611517
2601,951918717.4917486,0.2932810221418067,0.12042463698531103,0.00014922135596137618
2602,910570542.3551236,0.1447294309408591,0.8172145417343533,0.00013832609239442005
2603,1944112614.7998173,0.06939699055921342,0.9933246983860466,0.00013312985675041018
2604,1270690024.2569697,0.13250457851425473,0.6542014110199024,0.00015141423367441039
2605,143746653.37728468,0.16280251938791648,0.9166320317785406,0.00012935409009509445
2606,2562580634.8606005,0.27608155065168605,0.21722032763654242,0.00011860148312396085
2607,2341842406.3403034,0.2039723854747199,0.6429912391387875,0.0001281466179997911
2608,2758417852.072767,0.2548297998376339,0.6935294537531547,0.000119689833679194
2609,478463120.7994591,0.021913415816228087,0.31150372714671193,0.00012516266895670397
2610,3005190092.149407,0.06240179558376409,0.3680806714924335,0.00012510020073866175
2611,1659088258.216072,0.13715323550291184,0.8524912894114609,0.00010369007486098837
2612,2647685533.2571507,0.1363495041548497,0.6554959083961558,0.00012346105593837237
2613,2782074359.837155,0.027818854383518353,0.7601488820580348,0.00010061868928937974
2614,2793754924.9567447,0.01693818204508109,0.16073441826467916,0.0001260965133313892
2615,2566679453.4532886,0.23266892063835035,0.09480888299540202,0.00013841217143567837
2616,456844891.0826912,0.10700666236723481,0.7657956350613483,0.00013570094727666425
2617,2861023018.316042,0.2070790382574269,0.8795719648798936,0.0001062719282832164
2618,1353817528.2808142,0.09592899372771671,0.5263595980512221,0.00013299349531225254
2619,639773735.3926055,0.1923343988782983,0.6017225341776881,0.00012726840486461838
2620,1603477039.710622,0.07993413762952192,0.06969995699458664,0.0001127560087567642
2621,2988078872.527315,0.27521356746969994,0.7415479400675696,0.00011880407684338462
2622,2157132896.187353,0.08130735096970142,0.02899183067599831,0.00014278724446942288
2623,3096546167.193688,0.07984597826670306,0.36120769991120794,0.00012618434427287756
2624,239112640.61422193,0.023443771642652284,0.8157881485205821,9.83046373414053e-05
2625,1528409322.4775217,0.11132857676532797,0.3110506397714722,0.00013854193486892628
2626,2271769660.28485,0.13861702957253758,0.29504473263385,0.00013128769874850497
2627,2952445682.2772737,0.2284421384065463,0.4547836354803281,0.00012166476814962909
2628,2988410325.7076,0.03358565478923374,0.5013071466696947,0.00013725400798905246
2629,2216141806.519241,0.10922882848779848,0.6073307011670596,0.00015089434419203072
2630,376000531.27529836,0.18022554294536947,0.24432490566253628,0.00014098187185851367
2631,1513987543.857609,0.2690826021202933,0.5621351020580095,0.00011109701580121748
2632,369289386.66561985,0.042028446198720405,0.16486888685326662,0.00011757767418957541
2633,810348335.3763889,0.24170779324536343,0.002989458671719958,0.00012007732494732778
2634,2283720007.3271785,0.28601111929500356,0.09827920036975912,0.00011638447676978804
2635,566910286.9940965,0.11533696585635353,0.5274138163766487,0.00012105793718178972
2636,2369685740.6187363,0.1667469369184287,0.17735545002613184,0.00014047376912924096
2637,313672448.2464532,0.13225897722573285,0.5865677941992563,0.0001234265767369249
2638,160361763.59190163,0.2906792094563925,0.9459707171146484,0.00012655254493187208
2639,199480566.6759333,0.04642521020275673,0.5681505485055973,0.00013604422772145198
2640,1736552687.117346,0.24964229539787886,0.05830326801417551,0.00014115609652617779
2641,2398007696.0089865,0.03394069636357553,0.03888023746779923,0.0001143670976231009
2642,1927866915.041196,0.24746201077383223,0.22329810509192216,0.0001315188013698256
2643,788767734.077966,0.2636809312489069,0.2592537989372695,0.00014906452631620418
2644,1471374367.8151877,0.20420916009465903,0.6632250629438186,0.00013692764751135886
2645,53904474.373139895,0.061777103186936376,0.2643523568589815,0.00013345255368155248
2646,2279488108.1308775,0.1928615872291904,0.5518432325861188,9.860401068086288e-05
2647,2303275579.4961886,0.1808894031425092,0.07395449852730285,0.0001333838275700466
2648,280249259.1758573,0.010219506001470145,0.22907264248982706,0.00013883678278742108
2649,2126501569.9046128,0.05645698816024289,0.2529470862556742,0.00010433006767380837
2650,2733349971.15724,0.13700718624477992,0.34790118677432846,0.00012552822420700482
2651,1218062879.3967202,0.10881055874618764,0.7399221431454519,0.0001221790545811823
2652,2780789198.308963,0.07321056244699187,0.5220019671683391,0.00013381405072081793
2653,1590145921.4092698,0.2633562500886738,0.6155981783523773,0.00011048861498969296
2654,897587989.6195768,0.2956036331578045,0.5091279595992281,0.0001344988674213561
2655,2988484283.6692696,0.10095203892512006,0.6569519237761098,0.00015022346207126463
2656,1028327301.0433693,0.29938860827942393,0.5060890663704575,0.0001333683558465264
2657,1267286206.1715317,0.07885539814413403,0.18134349919107962,0.00010894378445355319
2658,2344168505.7419834,0.030817902494149955,0.4046342806725438,0.0001222793361320961
2659,275452527.9850536,0.030830622849959445,0.627779024844273,0.00011192319369701588
2660,853750689.1973791,0.1050790233805835,0.26317801010454467,0.00014658168240804407
2661,2978474392.809406,0.11233714051263084,0.703059697781615,0.00011127890840385268
2662,2442011365.3063183,0.15564001120267168,0.9399250103350619,0.00011701519211634848
2663,320111312.1925598,0.2695487206398109,0.9245941418354752,0.0001284820436007355
2664,850819231.9981178,0.08298137997947105,0.5521219901689361,0.00010343575635409546
2665,1871277795.9462988,0.09592491154522367,0.6090477249571848,0.00011231009562257475
2666,293443602.6712472,0.23916693558762667,0.5187149189525966,0.00010277605053490905
2667,611882322.6647508,0.029227133107837113,0.11960674987084663,0.0001351625499337936
2668,914805102.047936,0.0939666136713178,0.8256341692470415,0.00012282041287776303
2669,2886253390.8826313,0.2688416335933742,0.6197271641404141,0.00015933099899023391
2670,747629193.4942687,0.282527522458054,0.7293986812163461,0.00013218714128232652
2671,819077763.2914457,0.14564494550726276,0.10528638818461922,0.00012026569296144943
2672,1162725349.7960358,0.2744967605205147,0.8007567390379523,9.697692374896404e-05
2673,931436944.6457058,0.12978675298195055,0.4724342884130083,0.00012282333956435397
2674,1796574731.5928242,0.12740670323041467,0.22360124422305427,0.00013652957461519834
2675,1605434516.85781,0.026265590452445014,0.6516281685723639,0.00010455393290315205
2676,1672498309.7514832,0.21253168103706654,0.09206625858071926,0.00015456585257113376
2677,3032647683.117413,0.05701164629081754,0.23502755931103947,0.00012065816528922181
2678,2000749071.1811345,0.16369746040144456,0.46369921557201,0.00011946867349328344
2679,1337086947.1354604,0.041669787884622056,0.8490925226102118,0.0001186092684745316
2680,98961142.16207805,0.24285945910613466,0.969518755281795,0.00016294150094777195
2681,2802429948.4468913,0.051892175228129604,0.4609462862763428,0.0001588308930059777
2682,1325413601.5139196,0.14870527285926963,0.1723695350018285,0.00011562548323796476
